magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
CNSO,7025-01-6559437,0.0,20.0,20.0
CNSO,5895-14-5818581,1.0,21.0,20.0
CNSO,5895-14-5536176,0.0,20.0,20.0
CNSO,7025-01-6691110,4.0,24.0,20.0
CNSO,7025-14-5930620,3.0,23.0,20.0
CNSO,5998-01-5108959,0.0,20.0,20.0
CHG,5820-99-9596146,10.0,30.0,20.0
CNSO,5998-14-4252209,0.0,20.0,20.0
CNSO,7025-14-5651817,0.0,20.0,20.0
MDM,5895-14-6103312,0.0,20.0,20.0
CNSO,5998-14-4252196,0.0,20.0,20.0
CNSO,5998-14-4252184,0.0,20.0,20.0
CNSO,5998-14-4252214,0.0,20.0,20.0
CNSO,7021-01-6746511,0.0,20.0,20.0
CNSO,7025-01-5898446,0.0,20.0,20.0
CNSO,5895-22-6262046,0.0,20.0,20.0
CNSO,7025-01-6152960,0.0,20.0,20.0
CNSO,6130-14-6064794,0.0,20.0,20.0
CNSO,9030-DI-1132016,0.0,20.0,20.0
CNSO,6130-01-6103315,0.0,20.0,20.0
CNSO,5895-14-4491653,0.0,20.0,20.0
CNSO,7025-01-5838459,0.0,20.0,20.0
CNSO,5895-14-5609214,0.0,20.0,20.0
CNSO,7025-01-5812367,0.0,19.0,19.0
CNSO,9080-DI-0412021,0.0,19.0,19.0
CNSO,5895-15-0118963,0.0,19.0,19.0
CNSO,6130-01-6846037,0.0,19.0,19.0
CNSO,7025-20-0047792,0.0,19.0,19.0
CNSO,5998-14-5149568,0.0,19.0,19.0
CNSO,5895-01-6412003,0.0,19.0,19.0
CNSO,7035-14-5914982,10.0,29.0,19.0
CNSO,7010-14-5734838,0.0,19.0,19.0
CNSO,7025-01-5160677,0.0,19.0,19.0
CNSO,5998-14-4855681,5.0,24.0,19.0
CNSO,6130-14-5129607,1.0,20.0,19.0
CNSO,7025-17-1278675,5.0,24.0,19.0
CHG,5820-14-6011983,8.0,27.0,19.0
CNSO,5998-14-4761918,0.0,19.0,19.0
CNSO,7025-15-2025041,0.0,19.0,19.0
CNSO,5975-14-5651825,0.0,19.0,19.0
CNSO,7010-14-5862611,4.0,23.0,19.0
CNSO,7025-14-5821535,0.0,19.0,19.0
CNSO,5895-01-5338940,0.0,19.0,19.0
CNSO,7025-01-6311228,0.0,19.0,19.0
CNSO,5895-01-5598030,0.0,18.0,18.0
CNSO,7035-14-5984172,0.0,18.0,18.0
CNSO,5998-01-4450013,0.0,18.0,18.0
PAU,7035-01-6083487,4.0,22.0,18.0
CNSO,DIRI-14-0004643,1.0,19.0,18.0
CNSO,6130-14-4252270,0.0,18.0,18.0
CNSO,6130-01-6590426,0.0,18.0,18.0
CNSO,5998-14-4761678,2.0,20.0,18.0
BST,5895-14-5927592,1.0,19.0,18.0
CNSO,7025-01-6820040,0.0,18.0,18.0
CNSO,5895-14-5907917,0.0,18.0,18.0
CNSO,7025-01-6468008,0.0,18.0,18.0
CNSO,5895-14-5402714,0.0,18.0,18.0
CNSO,5895-14-5637548,4.0,22.0,18.0
CNSO,7025-27-0663842,0.0,17.0,17.0
CNSO,7035-01-5874311,0.0,17.0,17.0
CNSO,7025-01-6305849,7.0,24.0,17.0
BST,7025-14-6066924,7.0,24.0,17.0
CNSO,7025-14-5584463,2.0,19.0,17.0
CNSO,7035-25-1476091,1.0,18.0,17.0
CNSO,5998-14-4569075,0.0,17.0,17.0
CNSO,5895-14-5794633,0.0,17.0,17.0
CNSO,5985-14-6021918,0.0,17.0,17.0
MRC,5895-14-5648071,0.0,17.0,17.0
BCE,9010-DI-1012016,0.0,17.0,17.0
CNSO,5895-01-6030940,0.0,17.0,17.0
CNSO,7025-01-6838492,0.0,17.0,17.0
CNSO,7025-01-5331961,0.0,17.0,17.0
BST,5995-01-6617505,0.0,17.0,17.0
CNSO,5965-22-6193017,0.0,17.0,17.0
CNSO,5895-14-5805327,0.0,17.0,17.0
CNSO,7025-01-6886259,0.0,17.0,17.0
CNSO,5998-14-5223334,3.0,20.0,17.0
CNSO,6130-01-6654038,1.0,18.0,17.0
CNSO,5895-01-5743613,0.0,17.0,17.0
CNSO,5998-14-4634093,0.0,17.0,17.0
CNSO,5895-14-4130173,0.0,16.0,16.0
CNSO,5895-14-5466672,0.0,16.0,16.0
CNSO,5895-14-4784400,1.0,17.0,16.0
CNSO,5805-14-4220850,2.0,18.0,16.0
CNSO,7025-14-5631735,0.0,16.0,16.0
CNSO,8145-14-5886585,2.0,18.0,16.0
CNSO,6130-14-5115171,0.0,16.0,16.0
CNSO,6130-14-5977750,0.0,16.0,16.0
CNSO,5998-14-5479557,0.0,16.0,16.0
CNSO,5998-14-5435196,0.0,16.0,16.0
CNSO,5998-14-4852176,4.0,20.0,16.0
CHG,7050-01-6861556,2.0,18.0,16.0
CNSO,5998-14-4779666,0.0,16.0,16.0
CNSO,5998-14-4761905,0.0,16.0,16.0
CNSO,7025-01-6707527,0.0,16.0,16.0
CNSO,7025-01-5898541,0.0,16.0,16.0
CNSO,6117-01-6148648,0.0,16.0,16.0
CNSO,5999-14-5429087,0.0,16.0,16.0
CNSO,5975-14-4491638,2.0,18.0,16.0
CNSO,7025-01-5370870,0.0,16.0,16.0
CNSO,7025-01-5827037,0.0,16.0,16.0
CNSO,5836-14-5311438,0.0,16.0,16.0
CNSO,5895-01-4555921,0.0,16.0,16.0
CNSO,7025-14-5930484,5.0,21.0,16.0
ANTACL,7025-01-6963056,10.0,26.0,16.0
ANTACL,7025-01-7068668,0.0,16.0,16.0
CNSO,7025-01-5560990,0.0,16.0,16.0
CNSO,7025-37-5481366,0.0,15.0,15.0
CNSO,7025-01-5868738,6.0,21.0,15.0
CNSO,6625-14-5744342,0.0,15.0,15.0
CNSO,6625-14-5744349,0.0,15.0,15.0
CNSO,7025-01-5333466,0.0,15.0,15.0
CNSO,7025-01-5088750,0.0,15.0,15.0
CNSO,7025-01-5944767,0.0,15.0,15.0
CNSO,7025-01-6157756,0.0,15.0,15.0
CNSO,7025-01-6113327,7.0,22.0,15.0
CNSO,7021-01-5844460,11.0,26.0,15.0
CNSO,7021-01-6944659,0.0,15.0,15.0
CNSO,5895-14-5951970,14.0,29.0,15.0
CNSO,5998-14-5115518,0.0,15.0,15.0
CNSO,6030-14-5711031,0.0,15.0,15.0
CNSO,5998-14-6091608,0.0,15.0,15.0
CNSO,DIRI-14-0001593,0.0,15.0,15.0
CNSO,5930-14-5736546,0.0,15.0,15.0
CNSO,9080-DI-0372021,3.0,18.0,15.0
CNSO,7025-14-5835271,0.0,15.0,15.0
CNSO,7025-14-5781529,0.0,15.0,15.0
CNSO,8145-14-5890171,0.0,15.0,15.0
CNSO,5998-01-5863401,0.0,15.0,15.0
CNSO,7025-14-5986253,0.0,15.0,15.0
CNSO,7025-20-0042339,0.0,15.0,15.0
CNSO,7490-14-5580395,0.0,15.0,15.0
CNSO,7490-01-7136454,0.0,15.0,15.0
CNSO,5895-15-1829865,0.0,15.0,15.0
CNSO,5998-14-5507408,0.0,15.0,15.0
CNSO,5998-14-5830560,0.0,15.0,15.0
CNSO,5998-14-5890370,3.0,18.0,15.0
CNSO,7025-01-5933588,17.0,32.0,15.0
PAU,9010-DI-1012016,0.0,15.0,15.0
BST,7025-22-6279694,2.0,17.0,15.0
CNSO,5805-25-1614161,0.0,15.0,15.0
MRC,7025-27-0663842,0.0,15.0,15.0
BLD,6130-01-7161233,0.0,15.0,15.0
BST,7025-14-6031213,1.0,16.0,15.0
CNSO,5820-14-5922105,0.0,15.0,15.0
CNSO,5820-99-7095188,0.0,15.0,15.0
CNSO,5805-14-5407614,0.0,15.0,15.0
CHG,7025-01-6963056,0.0,15.0,15.0
MDM,5805-14-5216514,4.0,19.0,15.0
PAU,7025-01-6409763,7.0,22.0,15.0
CNSO,5820-01-6785684,4.0,19.0,15.0
CNSO,5895-14-5416048,0.0,15.0,15.0
CNSO,5998-14-4252271,0.0,14.0,14.0
BLD,7025-01-7195565,0.0,14.0,14.0
MRC,7025-01-7245165,0.0,14.0,14.0
CNSO,5895-14-4659578,0.0,14.0,14.0
CNSO,5820-01-6504028,1.0,15.0,14.0
CNSO,7025-01-5946261,0.0,14.0,14.0
CNSO,7035-01-6776955,0.0,14.0,14.0
CNSO,DIRI-14-0000300,0.0,14.0,14.0
CNSO,6625-01-6829918,2.0,16.0,14.0
CNSO,5930-01-5710161,0.0,14.0,14.0
CNSO,5820-01-5587808,0.0,14.0,14.0
CNSO,7035-14-5860672,0.0,14.0,14.0
CNSO,6130-14-4761889,0.0,14.0,14.0
CHG,5820-14-5697607,1.0,15.0,14.0
CHG,5895-14-5536338,0.0,14.0,14.0
CNSO,5998-14-5483248,0.0,14.0,14.0
CNSO,5998-14-5115542,0.0,14.0,14.0
CNSO,7025-01-6504722,0.0,14.0,14.0
CHG,7025-01-7016891,16.0,30.0,14.0
CNSO,5998-14-4761675,5.0,19.0,14.0
CNSO,5998-14-4747196,0.0,14.0,14.0
CNSO,5985-14-5812061,0.0,14.0,14.0
CNSO,5805-01-5636332,1.0,15.0,14.0
CNSO,5998-14-4673110,0.0,14.0,14.0
CNSO,5985-14-6021940,0.0,14.0,14.0
CNSO,7025-01-6471719,12.0,26.0,14.0
CNSO,5998-01-5903388,0.0,14.0,14.0
BCE,7025-01-6823189,0.0,14.0,14.0
CNSO,5895-14-5377197,0.0,14.0,14.0
CNSO,5895-14-5606928,0.0,14.0,14.0
CNSO,7025-01-6505078,1.0,14.0,13.0
CHG,5895-14-6094639,1.0,14.0,13.0
CNSO,7025-01-5812378,11.0,24.0,13.0
CNSO,6130-01-5951906,0.0,13.0,13.0
CNSO,5895-01-5354405,0.0,13.0,13.0
CNSO,5805-14-5829745,0.0,13.0,13.0
CNSO,5998-99-2924692,0.0,13.0,13.0
CNSO,7025-01-5341554,0.0,13.0,13.0
CNSO,7050-01-5384626,0.0,13.0,13.0
CNSO,5998-14-4747174,0.0,13.0,13.0
CNSO,6130-14-4766081,0.0,13.0,13.0
BST,7010-14-6035962,7.0,20.0,13.0
CNSO,5985-14-5174711,0.0,13.0,13.0
CNSO,6130-01-4521955,0.0,13.0,13.0
CNSO,5895-14-5325383,0.0,13.0,13.0
CNSO,5998-14-5115513,0.0,13.0,13.0
CNSO,5998-14-5149570,0.0,13.0,13.0
CNSO,7010-14-5676648,0.0,13.0,13.0
CNSO,DIRI-14-0000413,0.0,13.0,13.0
MDM,7025-01-5997505,2.0,15.0,13.0
CNSO,6625-17-1178212,0.0,13.0,13.0
BCE,7025-01-7006887,0.0,13.0,13.0
CNSO,7025-01-6963056,0.0,13.0,13.0
CNSO,6350-14-5517020,0.0,13.0,13.0
CNSO,5998-14-5648977,3.0,16.0,13.0
CNSO,5930-01-5842580,0.0,13.0,13.0
CNSO,5895-14-4252235,0.0,13.0,13.0
CNSO,7022-01-6842615,0.0,13.0,13.0
CNSO,DIRI-14-0002547,0.0,13.0,13.0
CNSO,6030-01-6795317,0.0,13.0,13.0
CNSO,5998-01-6429069,0.0,13.0,13.0
CNSO,5998-01-5061771,0.0,13.0,13.0
CNSO,6030-01-4861256,2.0,15.0,13.0
CNSO,5895-14-5795214,0.0,12.0,12.0
CNSO,5998-14-5208246,0.0,12.0,12.0
CNSO,5965-14-5223342,0.0,12.0,12.0
CNSO,7010-14-5954173,0.0,12.0,12.0
BST,7025-01-6036810,4.0,16.0,12.0
CNSO,7010-14-5752542,0.0,12.0,12.0
CNSO,5985-01-6257478,0.0,12.0,12.0
CNSO,5998-14-5147121,0.0,12.0,12.0
BLD,7025-14-5947383,4.0,16.0,12.0
CNSO,6730-14-6051521,0.0,12.0,12.0
BLD,6030-01-5849988,8.0,20.0,12.0
CHG,7010-14-5740053,0.0,12.0,12.0
CNSO,7025-01-6441285,0.0,12.0,12.0
BST,7025-01-6822886,0.0,12.0,12.0
CHG,5985-14-4659246,2.0,14.0,12.0
CNSO,7025-20-0094505,3.0,15.0,12.0
CNSO,7035-14-5536385,5.0,17.0,12.0
CNSO,5998-14-5594756,0.0,12.0,12.0
CNSO,5998-14-5595820,1.0,13.0,12.0
CNSO,5998-01-6125988,0.0,12.0,12.0
CNSO,7050-14-4862385,0.0,12.0,12.0
CNSO,7025-01-7016891,1.0,13.0,12.0
CNSO,7025-01-6178560,0.0,12.0,12.0
CNSO,6130-14-5849963,1.0,13.0,12.0
CNSO,5895-14-5459281,0.0,12.0,12.0
CNSO,5998-14-4252228,0.0,12.0,12.0
CNSO,7025-01-5339051,0.0,12.0,12.0
CNSO,7025-01-5332676,0.0,12.0,12.0
CNSO,7025-14-5639475,0.0,12.0,12.0
CNSO,7025-14-5944364,0.0,12.0,12.0
CNSO,5895-14-5147138,0.0,12.0,12.0
BST,5998-14-6035944,4.0,16.0,12.0
CNSO,5998-14-4746102,0.0,12.0,12.0
CNSO,5998-14-4747163,0.0,12.0,12.0
CNSO,5975-01-6429655,0.0,12.0,12.0
BST,5895-01-6548913,4.0,16.0,12.0
CNSO,3920-14-5937672,0.0,12.0,12.0
CNSO,7025-01-5855581,0.0,12.0,12.0
CNSO,5998-14-5834355,0.0,12.0,12.0
CNSO,6350-14-5410777,0.0,11.0,11.0
CNSO,5895-14-4172146,0.0,11.0,11.0
CNSO,5820-25-1469631,0.0,11.0,11.0
CNSO,7025-01-5452563,0.0,11.0,11.0
CHG,6130-14-5977740,2.0,13.0,11.0
CNSO,7435-15-0102549,14.0,25.0,11.0
CNSO,7025-01-7122825,0.0,11.0,11.0
MRC,9010-DI-1012016,6.0,17.0,11.0
CNSO,5998-01-5372086,0.0,11.0,11.0
CNSO,7025-01-5944903,0.0,11.0,11.0
CNSO,6625-12-3467271,0.0,11.0,11.0
CNSO,6030-14-5497294,0.0,11.0,11.0
CNSO,8145-14-5886584,1.0,12.0,11.0
CHG,7010-01-6902880,4.0,15.0,11.0
CNSO,6140-14-5937794,1.0,12.0,11.0
CNSO,5998-14-4761919,0.0,11.0,11.0
CNSO,5805-14-3687031,0.0,11.0,11.0
CNSO,5998-14-5369995,0.0,11.0,11.0
CNSO,5998-01-4970950,0.0,11.0,11.0
CNSO,7010-14-6117377,0.0,11.0,11.0
CNSO,5961-14-5838016,0.0,11.0,11.0
CNSO,5895-15-1949034,0.0,11.0,11.0
CNSO,7010-14-6000964,0.0,11.0,11.0
CNSO,5985-14-5325606,0.0,11.0,11.0
CNSO,5998-01-5261797,0.0,11.0,11.0
CNSO,5810-14-5763435,0.0,11.0,11.0
CNSO,7025-15-1413082,2.0,13.0,11.0
CHG,7025-01-6409765,2.0,13.0,11.0
CNSO,5820-14-5517021,0.0,11.0,11.0
CNSO,6117-01-6738829,0.0,11.0,11.0
CNSO,5998-14-5216520,0.0,11.0,11.0
CNSO,5998-14-5223330,0.0,11.0,11.0
CNSO,7021-01-5158463,0.0,11.0,11.0
CNSO,7025-01-6433790,0.0,11.0,11.0
CHG,5820-99-5013078,49.0,60.0,11.0
MDM,7025-15-0162514,2.0,12.0,10.0
CNSO,DIRI-14-0004688,0.0,10.0,10.0
CHG,5985-22-2823422,0.0,10.0,10.0
CHG,5985-14-5918595,0.0,10.0,10.0
CHG,7025-14-5888081,0.0,10.0,10.0
CNSO,5998-14-5649248,1.0,11.0,10.0
CNSO,5805-14-5947304,0.0,10.0,10.0
CNSO,5820-14-5877639,0.0,10.0,10.0
CNSO,5998-01-6590122,0.0,10.0,10.0
CNSO,5998-01-5360749,0.0,10.0,10.0
CNSO,5820-12-3399834,0.0,10.0,10.0
CNSO,7025-14-6052125,0.0,10.0,10.0
CNSO,7025-14-6007847,0.0,10.0,10.0
CNSO,5998-01-5079042,0.0,10.0,10.0
CNSO,5810-14-5872748,0.0,10.0,10.0
CNSO,5810-01-6791343,0.0,10.0,10.0
CNSO,5998-14-4491659,0.0,10.0,10.0
CHG,6130-15-1946389,0.0,10.0,10.0
CNSO,5805-14-5117389,0.0,10.0,10.0
CNSO,9010-DI-1002007,0.0,10.0,10.0
CNSO,5995-01-6785459,0.0,10.0,10.0
CNSO,7025-15-0162514,0.0,10.0,10.0
ANTACL,7025-01-6844735,1.0,11.0,10.0
CNSO,5998-14-4808778,0.0,10.0,10.0
CNSO,5836-37-5349926,3.0,13.0,10.0
CNSO,5998-14-5115541,0.0,10.0,10.0
CNSO,5998-14-5416047,0.0,10.0,10.0
CNSO,7035-14-6096554,0.0,10.0,10.0
CNSO,6030-14-5661786,0.0,10.0,10.0
CNSO,7010-14-5961808,2.0,12.0,10.0
CNSO,7025-01-6013214,0.0,10.0,10.0
BST,5895-14-5874648,1.0,11.0,10.0
CNSO,7025-01-5627370,0.0,10.0,10.0
CNSO,5895-01-5739353,0.0,10.0,10.0
CNSO,6130-14-5598821,0.0,10.0,10.0
BCE,7035-15-0231142,0.0,10.0,10.0
CNSO,7025-01-5362563,0.0,10.0,10.0
CNSO,7025-01-5349389,0.0,10.0,10.0
CNSO,6140-01-6641996,0.0,10.0,10.0
CNSO,7035-14-5739822,0.0,10.0,10.0
CNSO,7035-14-5674340,0.0,10.0,10.0
CNSO,7025-01-5309912,0.0,10.0,10.0
BST,5998-01-5905251,2.0,12.0,10.0
CNSO,5895-14-6004618,0.0,10.0,10.0
CNSO,7010-14-5710211,0.0,10.0,10.0
CNSO,7010-14-5740053,0.0,10.0,10.0
BST,5895-14-5514468,0.0,10.0,10.0
CNSO,6130-99-1738393,0.0,10.0,10.0
CNSO,7025-01-6444726,0.0,10.0,10.0
CHG,5820-14-5649881,0.0,10.0,10.0
CNSO,7035-14-5925664,0.0,10.0,10.0
CNSO,6130-01-6257449,0.0,10.0,10.0
CNSO,7025-01-6702129,0.0,10.0,10.0
CNSO,7025-37-5508797,0.0,10.0,10.0
CNSO,7025-01-6429659,0.0,10.0,10.0
CNSO,5895-14-5740202,0.0,10.0,10.0
CNSO,6130-14-4742650,0.0,10.0,10.0
CNSO,7025-01-6073992,0.0,10.0,10.0
CNSO,7025-01-6738778,0.0,10.0,10.0
CNSO,5895-15-1922999,0.0,9.0,9.0
CNSO,5998-14-4761902,0.0,9.0,9.0
CNSO,7035-01-5874303,0.0,9.0,9.0
BST,6130-14-5926459,0.0,9.0,9.0
CNSO,5895-01-6589142,0.0,9.0,9.0
CNSO,5810-14-5872765,3.0,12.0,9.0
BST,7021-14-5910771,5.0,14.0,9.0
CNSO,5998-14-4852174,2.0,11.0,9.0
CNSO,7025-01-4920853,0.0,9.0,9.0
BST,7021-14-5945687,0.0,9.0,9.0
CNSO,5895-14-5648866,0.0,9.0,9.0
CNSO,7010-14-5741877,0.0,9.0,9.0
CNSO,DIRI-14-0002693,0.0,9.0,9.0
CNSO,7025-01-6571299,0.0,9.0,9.0
CNSO,5998-14-4761676,4.0,13.0,9.0
CNSO,7025-15-0168229,3.0,12.0,9.0
CNSO,5895-14-6021161,0.0,9.0,9.0
CNSO,7025-01-5026762,0.0,9.0,9.0
CNSO,7025-01-5154390,0.0,9.0,9.0
CNSO,5805-01-5795097,0.0,9.0,9.0
CNSO,7025-14-5947999,0.0,9.0,9.0
CNSO,DIRI-14-0005553,0.0,9.0,9.0
CNSO,5895-14-5886322,0.0,9.0,9.0
CNSO,7025-37-5303988,0.0,9.0,9.0
CNSO,7025-01-6245286,0.0,9.0,9.0
CNSO,5895-25-1509709,0.0,9.0,9.0
CNSO,5805-14-4936630,0.0,9.0,9.0
BST,5820-14-5960623,7.0,16.0,9.0
CNSO,7025-14-5947967,18.0,27.0,9.0
CNSO,7025-14-5808683,0.0,9.0,9.0
CNSO,5895-01-5466309,0.0,9.0,9.0
CNSO,7010-14-5711078,0.0,9.0,9.0
BST,7025-01-6844735,22.0,31.0,9.0
CNSO,5975-14-5416045,0.0,9.0,9.0
CNSO,5975-14-5409450,0.0,9.0,9.0
CNSO,5998-14-5476636,0.0,9.0,9.0
CNSO,5975-14-5250658,0.0,9.0,9.0
CNSO,6625-12-3286945,0.0,9.0,9.0
CNSO,5998-14-5648947,8.0,17.0,9.0
CNSO,5998-14-5126210,0.0,9.0,9.0
BST,7025-14-5959022,6.0,15.0,9.0
CNSO,6130-14-5796460,0.0,9.0,9.0
CNSO,6130-14-5491911,0.0,9.0,9.0
CNSO,DIRI-14-0002850,5.0,14.0,9.0
CNSO,5998-14-5834359,0.0,9.0,9.0
CHG,5895-14-5827556,1.0,10.0,9.0
CNSO,5895-01-5242110,0.0,9.0,9.0
CHG,5895-01-5406560,0.0,9.0,9.0
CNSO,5975-01-5721422,0.0,9.0,9.0
CNSO,5895-01-5574456,0.0,9.0,9.0
CNSO,6625-14-5268526,0.0,9.0,9.0
CNSO,5998-14-5649245,4.0,13.0,9.0
CNSO,5998-14-5402629,0.0,9.0,9.0
CNSO,5975-14-5849933,0.0,9.0,9.0
CNSO,5998-14-5147122,2.0,11.0,9.0
CNSO,6625-14-5744346,0.0,9.0,9.0
CNSO,5895-01-6127359,0.0,9.0,9.0
CNSO,6650-14-5520111,0.0,9.0,9.0
CNSO,5998-14-5192060,0.0,9.0,9.0
CNSO,5895-14-5459248,0.0,9.0,9.0
CNSO,7035-14-5141377,0.0,9.0,9.0
CNSO,6030-01-4610038,0.0,8.0,8.0
CNSO,7025-01-6073846,0.0,8.0,8.0
CNSO,5998-14-6099341,0.0,8.0,8.0
CNSO,6130-01-6470900,0.0,8.0,8.0
CNSO,7025-01-6130887,0.0,8.0,8.0
CNSO,7025-14-6033579,2.0,10.0,8.0
CNSO,7025-14-5626354,0.0,8.0,8.0
CNSO,5998-99-3872091,0.0,8.0,8.0
CNSO,7025-14-6066810,0.0,8.0,8.0
BST,7025-01-5898541,0.0,8.0,8.0
ANTACL,7025-14-5925256,0.0,8.0,8.0
CNSO,7035-01-5614351,0.0,8.0,8.0
CNSO,5820-14-5649881,1.0,9.0,8.0
CHG,5820-22-6363449,0.0,8.0,8.0
CNSO,5998-14-5115537,0.0,8.0,8.0
CNSO,7035-27-0644945,0.0,8.0,8.0
CNSO,6030-14-5737039,1.0,9.0,8.0
CNSO,7025-01-6477522,0.0,8.0,8.0
CNSO,7025-01-6550779,0.0,8.0,8.0
CNSO,7010-14-5696889,0.0,8.0,8.0
CNSO,5805-01-6312047,0.0,8.0,8.0
CNSO,5805-01-6414432,7.0,15.0,8.0
CNSO,5805-14-5427833,1.0,9.0,8.0
CNSO,5805-01-6433469,4.0,12.0,8.0
CNSO,7035-14-5517019,0.0,8.0,8.0
CNSO,5805-12-0855918,0.0,8.0,8.0
CNSO,5998-14-5479558,0.0,8.0,8.0
CNSO,7035-01-6778977,0.0,8.0,8.0
CNSO,5998-14-5223336,0.0,8.0,8.0
CNSO,7035-01-6774521,2.0,10.0,8.0
CNSO,7025-14-5947646,0.0,8.0,8.0
CNSO,7025-01-5380875,0.0,8.0,8.0
CNSO,7025-99-2166217,0.0,8.0,8.0
BST,5985-14-4659246,18.0,26.0,8.0
CNSO,7025-01-5460207,0.0,8.0,8.0
CNSO,6730-14-5863391,1.0,9.0,8.0
CNSO,7025-14-5947357,0.0,8.0,8.0
MDM,9010-DI-1012016,1.0,9.0,8.0
CNSO,7021-14-6027811,0.0,8.0,8.0
CNSO,5998-14-4978789,0.0,8.0,8.0
CHG,5895-14-5892204,9.0,17.0,8.0
CNSO,5998-14-4392519,1.0,9.0,8.0
CNSO,6030-01-4682070,0.0,8.0,8.0
CNSO,5985-14-4739737,0.0,8.0,8.0
CNSO,5895-01-6846122,0.0,8.0,8.0
CNSO,5895-01-4671948,0.0,8.0,8.0
CNSO,9010-DI-1012014,0.0,8.0,8.0
CNSO,5996-14-5886251,0.0,8.0,8.0
CNSO,5895-99-2166469,0.0,8.0,8.0
CNSO,5895-15-0019212,0.0,8.0,8.0
CNSO,5895-14-5402717,0.0,8.0,8.0
CNSO,5820-22-6275555,0.0,8.0,8.0
CNSO,5895-01-6658656,0.0,8.0,8.0
CNSO,5950-14-5090272,0.0,8.0,8.0
CNSO,5895-14-5900888,2.0,10.0,8.0
CNSO,5895-14-5424874,0.0,8.0,8.0
CNSO,DIRI-14-0002073,0.0,8.0,8.0
CNSO,5895-14-5827556,0.0,8.0,8.0
CNSO,5998-14-5479549,0.0,7.0,7.0
CNSO,6730-14-5930515,0.0,7.0,7.0
CNSO,5895-14-5715103,0.0,7.0,7.0
CNSO,5805-14-5855280,0.0,7.0,7.0
CNSO,5810-14-5879461,2.0,9.0,7.0
MRC,5998-14-5451643,0.0,7.0,7.0
CNSO,7025-01-6519677,0.0,7.0,7.0
CNSO,7010-01-6441911,0.0,7.0,7.0
CNSO,5805-14-5976151,0.0,7.0,7.0
CNSO,5975-14-5648726,0.0,7.0,7.0
CNSO,5895-14-5636237,0.0,7.0,7.0
CNSO,5998-14-5479548,0.0,7.0,7.0
CNSO,5810-14-5668143,0.0,7.0,7.0
CNSO,5998-14-5479555,0.0,7.0,7.0
CNSO,6650-21-9203318,0.0,7.0,7.0
CNSO,5895-14-5729617,0.0,7.0,7.0
CNSO,5820-98-2043141,1.0,8.0,7.0
CNSO,5998-14-5479553,0.0,7.0,7.0
BLD,7025-01-5898446,6.0,13.0,7.0
CNSO,5998-14-5250659,0.0,7.0,7.0
CNSO,5998-14-5223335,0.0,7.0,7.0
CNSO,5998-14-5226617,0.0,7.0,7.0
CNSO,5805-14-5409448,0.0,7.0,7.0
CNSO,7025-01-5719707,0.0,7.0,7.0
CNSO,7035-01-4639855,0.0,7.0,7.0
CNSO,5998-14-4747186,0.0,7.0,7.0
CNSO,7025-01-6107545,0.0,7.0,7.0
CNSO,5998-14-4747170,0.0,7.0,7.0
CNSO,7025-01-5173047,0.0,7.0,7.0
CNSO,9010-DI-1032014,5.0,12.0,7.0
CNSO,5110-14-5672350,1.0,8.0,7.0
CNSO,5998-14-5126209,0.0,7.0,7.0
CNSO,5120-14-5126204,0.0,7.0,7.0
BST,6130-12-4051298,3.0,10.0,7.0
CNSO,5180-22-6213309,0.0,7.0,7.0
CNSO,7021-14-5732751,0.0,7.0,7.0
CNSO,7021-14-5658034,0.0,7.0,7.0
CHG,7025-01-6113327,0.0,7.0,7.0
BST,7010-14-5961808,2.0,9.0,7.0
CNSO,7010-14-5933407,0.0,7.0,7.0
CNSO,7010-14-5926783,4.0,11.0,7.0
CNSO,6625-14-5034247,0.0,7.0,7.0
CNSO,5996-14-4823376,0.0,7.0,7.0
CNSO,5805-14-5135582,0.0,7.0,7.0
CNSO,5998-14-5506468,0.0,7.0,7.0
CNSO,7025-01-5858615,0.0,7.0,7.0
CNSO,6625-14-4498017,0.0,7.0,7.0
CNSO,7025-14-5377226,0.0,7.0,7.0
CHG,5998-14-5709364,0.0,7.0,7.0
CNSO,7025-14-5583569,0.0,7.0,7.0
BST,7025-14-5452181,6.0,13.0,7.0
CNSO,5895-01-5054411,0.0,7.0,7.0
CNSO,5820-14-5334436,0.0,7.0,7.0
CNSO,7025-14-5637544,0.0,7.0,7.0
PAU,5895-15-1922999,3.0,10.0,7.0
CNSO,5895-01-6013221,0.0,7.0,7.0
CNSO,5998-14-5737976,0.0,7.0,7.0
CNSO,5930-01-6854850,0.0,7.0,7.0
CNSO,5895-01-5217212,0.0,7.0,7.0
CNSO,5975-14-4491636,3.0,10.0,7.0
CNSO,5998-20-0025414,0.0,7.0,7.0
CNSO,6130-14-4744169,0.0,7.0,7.0
CNSO,7025-15-0168476,0.0,7.0,7.0
CNSO,5998-01-6208318,0.0,7.0,7.0
CNSO,5820-14-5742362,0.0,7.0,7.0
CNSO,5895-01-5353805,0.0,7.0,7.0
CNSO,6030-14-4732607,0.0,7.0,7.0
CNSO,6625-01-4902460,0.0,7.0,7.0
CNSO,DIRI-14-0004554,0.0,7.0,7.0
CNSO,7025-17-1305809,0.0,7.0,7.0
PAU,5895-01-5059537,7.0,14.0,7.0
CNSO,5998-14-5596908,0.0,7.0,7.0
